time,open,high,low,close,vol,amt,oi,code
2020-03-20,20111.947263911556,20283.84424907319,19413.615761692403,19843.358224596497,11138.0,1025252900.0,7944.0,CY2005
2020-03-23,19225.603434171862,19370.641515401992,18983.87329878831,18983.87329878831,2540.0,225742500.0,8408.0,CY2005
2020-03-24,19209.48809181296,19209.48809181296,18221.080427133544,18822.719875199273,13088.0,1147817600.0,7767.0,CY2005
2020-03-25,19268.577680462273,19601.628089212943,18897.92480620749,19596.25630842664,12586.0,1120783300.0,8020.0,CY2005
2020-03-26,19284.693022821175,19671.46123943486,18989.24507957461,19102.052476086934,14902.0,1344160400.0,7237.0,CY2005
2020-03-27,19123.53959923214,19574.76918528144,19069.821791369126,19386.756857760898,10591.0,952395675.0,6937.0,CY2005
2020-03-30,19053.706449010224,19096.680695300634,18597.105082174625,18946.2708332842,9343.0,821249700.0,6309.0,CY2005
2020-03-31,19102.052476086934,19746.666170443073,19102.052476086934,19252.462338103367,9501.0,851527125.0,3441.0,CY2005
2020-04-01,19182.629187881455,19553.282062136233,19182.629187881455,19300.808365180077,3096.0,279104400.0,3068.0,CY2005
2020-04-02,18978.50151800201,19547.910281349934,18790.48919048147,19510.307815845827,4665.0,414018750.0,2000.0,CY2005
2020-04-03,19526.29550321199,19894.01231263383,19211.870985010708,19297.1386509636,1610.0,146952750.0,3424.0,CY2009
2020-04-07,19712.81852248394,20075.206102783726,19670.184689507492,19931.316916488224,2775.0,258560625.0,4205.0,CY2009
2020-04-08,19979.27997858672,20624.116702355463,19771.44004282655,20187.1199143469,9283.0,879564250.0,5843.0,CY2009
2020-04-09,20165.802997858675,20389.63062098501,20165.802997858675,20346.996788008564,10166.0,966532450.0,5872.0,CY2009
2020-04-10,20299.033725910063,20506.873661670234,20176.461456102785,20299.033725910063,7086.0,676181550.0,6105.0,CY2009
2020-04-13,20341.667558886507,20480.227516059957,20005.926124197,20171.132226980728,5892.0,561213000.0,6281.0,CY2009
2020-04-14,20139.156852248394,20368.313704496788,20059.21841541756,20149.815310492504,4333.0,410985050.0,6432.0,CY2009
2020-04-15,20346.996788008564,20346.996788008564,20112.510706638113,20176.461456102785,4328.0,410078000.0,6620.0,CY2009
2020-04-16,20123.169164882227,20245.74143468951,19995.26766595289,20075.206102783726,4602.0,434083650.0,6651.0,CY2009
2020-04-17,20059.21841541756,20245.74143468951,20000.596895074945,20032.572269807282,6031.0,568874075.0,6914.0,CY2009
2020-04-20,19915.329229122053,20091.193790149893,19915.329229122053,19973.950749464668,6707.0,629116600.0,7382.0,CY2009
2020-04-21,20027.243040685225,20085.864561027836,19467.67398286938,19478.33244111349,6428.0,594911400.0,7556.0,CY2009
2020-04-22,19398.394004282654,19691.501605995716,18988.043361884367,19579.587794432548,7560.0,688338000.0,7433.0,CY2009
2020-04-23,19894.01231263383,20352.32601713062,19878.024625267666,20229.753747323342,10003.0,945033425.0,7437.0,CY2009
2020-04-24,20208.43683083512,20208.43683083512,19830.061563169165,19925.987687366167,5390.0,504773500.0,7433.0,CY2009
2020-04-27,19925.987687366167,20144.48608137045,19792.756959314775,19803.41541755889,5343.0,500772675.0,7217.0,CY2009
2020-04-28,19760.78158458244,19878.024625267666,19552.94164882227,19675.51391862955,5526.0,511983900.0,7285.0,CY2009
2020-04-29,20000.596895074945,20000.596895074945,19728.806209850107,19728.806209850107,2852.0,264879500.0,6787.0,CY2009
2020-04-30,19835.39079229122,20000.596895074945,19803.41541755889,19989.938436830835,3415.0,319217125.0,6588.0,CY2009
2020-05-06,19856.707708779442,19856.707708779442,19483.661670235546,19686.17237687366,5587.0,513165950.0,6573.0,CY2009
2020-05-07,19707.489293361883,20117.83993576017,19632.880085653105,20080.535331905783,6602.0,614976300.0,7069.0,CY2009
2020-05-08,20096.52301927195,20352.32601713062,20096.52301927195,20197.778372591005,7214.0,684788950.0,7269.0,CY2009
2020-05-11,20277.71680942184,20368.313704496788,20117.83993576017,20176.461456102785,5652.0,537222600.0,7475.0,CY2009
2020-05-12,20123.169164882227,20293.70449678801,20048.559957173446,20080.535331905783,5881.0,557077725.0,7315.0,CY2009
2020-05-13,20144.48608137045,20219.09528907923,19963.292291220554,20112.510706638113,8081.0,761836275.0,7345.0,CY2009
2020-05-14,20117.83993576017,20176.461456102785,19968.62152034261,20016.584582441115,5337.0,502345125.0,7567.0,CY2009
2020-05-15,20027.243040685225,20240.412205567452,19973.950749464668,20219.09528907923,9164.0,864165200.0,7800.0,CY2009
2020-05-18,20235.082976445396,20629.445931477516,20235.082976445396,20485.55674518201,12848.0,1228268800.0,8139.0,CY2009
2020-05-19,20506.873661670234,20805.310492505352,20410.947537473232,20645.433618843683,11685.0,1129647375.0,8467.0,CY2009
2020-05-20,20645.433618843683,20954.52890792291,20576.153640256958,20613.45824411135,10430.0,1018489500.0,9061.0,CY2009
2020-05-21,20682.738222698074,20736.03051391863,20528.190578158457,20634.77516059957,7930.0,768020500.0,8984.0,CY2009
2020-05-22,20618.787473233406,20736.03051391863,20325.679871520344,20421.605995717342,11676.0,1127025900.0,8405.0,CY2009
2020-05-25,20405.618308351175,20602.79978586724,20304.36295503212,20602.79978586724,7295.0,699772875.0,8307.0,CY2009
2020-05-26,20661.42130620985,20768.005888650965,20560.16595289079,20666.750535331907,6105.0,591727125.0,8297.0,CY2009
2020-05-27,20805.310492505352,20805.310492505352,20549.507494646678,20613.45824411135,6084.0,590604300.0,8198.0,CY2009
2020-05-28,20613.45824411135,20640.104389721626,20469.569057815846,20624.116702355463,5065.0,488645875.0,8206.0,CY2009
2020-05-29,20645.433618843683,20645.433618843683,20389.63062098501,20405.618308351175,3000.0,288450000.0,8326.0,CY2009
2020-06-01,20357.655246252678,20672.079764453963,20235.082976445396,20586.812098501072,8264.0,792517600.0,8314.0,CY2009
2020-06-02,20522.861349036404,20837.28586723769,20517.532119914347,20634.77516059957,6496.0,630599200.0,8537.0,CY2009
2020-06-03,20714.713597430407,20810.63972162741,20650.76284796574,20746.68897216274,6037.0,586494550.0,8805.0,CY2009
2020-06-04,20741.359743040684,20805.310492505352,20586.812098501072,20672.079764453963,5695.0,551987875.0,8785.0,CY2009
2020-06-05,20613.45824411135,20965.187366167025,20592.141327623125,20831.956638115633,11517.0,1123771275.0,9189.0,CY2009
2020-06-08,20869.26124197002,21066.44271948608,20757.347430406855,20757.347430406855,10452.0,1023512100.0,9082.0,CY2009
2020-06-09,20810.63972162741,20975.845824411135,20693.396680942187,20890.578158458244,5771.0,564692350.0,9253.0,CY2009
2020-06-10,20799.9812633833,20895.9073875803,20778.664346895075,20810.63972162741,6912.0,675820800.0,8999.0,CY2009
2020-06-11,20815.968950749466,20863.932012847963,20618.787473233406,20746.68897216274,8048.0,784680000.0,8688.0,CY2009
2020-06-12,20730.701284796574,20741.359743040684,20496.215203426123,20602.79978586724,8507.0,823264925.0,8565.0,CY2009
2020-06-15,20645.433618843683,20746.68897216274,19387.735546038544,20272.387580299786,8612.0,831703900.0,8462.0,CY2009
2020-06-16,20240.412205567452,20485.55674518201,20240.412205567452,20416.27676659529,6317.0,604378975.0,8513.0,CY2009
2020-06-17,20453.58137044968,20549.507494646678,20362.98447537473,20448.252141327623,4786.0,459216700.0,8338.0,CY2009
2020-06-18,20453.58137044968,20581.482869379015,20453.58137044968,20549.507494646678,4449.0,427993800.0,8256.0,CY2009
2020-06-19,20549.507494646678,20592.141327623125,20490.885974304067,20565.495182012848,5454.0,525765600.0,8209.0,CY2009
2020-06-22,20586.812098501072,20645.433618843683,20357.655246252678,20362.98447537473,5230.0,503126000.0,8154.0,CY2009
2020-06-23,20362.98447537473,20410.947537473232,20288.375267665953,20315.021413276234,6324.0,604258200.0,8089.0,CY2009
2020-06-24,20320.350642398287,20389.63062098501,20240.412205567452,20283.046038543896,4203.0,400861125.0,8220.0,CY2009
2020-06-29,20192.449143468948,20389.63062098501,20176.461456102785,20299.033725910063,3398.0,323914350.0,8095.0,CY2009
2020-06-30,20272.387580299786,20410.947537473232,20245.74143468951,20261.729122055673,5819.0,554696175.0,8434.0,CY2009
2020-07-01,20267.05835117773,20442.922912205566,20219.09528907923,20352.32601713062,5951.0,567576625.0,8537.0,CY2009
2020-07-02,20309.692184154177,20506.873661670234,20309.692184154177,20448.252141327623,7587.0,727593300.0,8602.0,CY2009
2020-07-03,20469.569057815846,20602.79978586724,20426.9352248394,20549.507494646678,9644.0,927029500.0,8633.0,CY2009
2020-07-06,20576.153640256958,20720.04282655246,20474.898286937903,20720.04282655246,8826.0,851709000.0,8604.0,CY2009
2020-07-07,20730.701284796574,20752.018201284798,20480.227516059957,20549.507494646678,8318.0,804558550.0,8532.0,CY2009
2020-07-08,20570.8244111349,20656.092077087793,20522.861349036404,20592.141327623125,5772.0,557142300.0,8292.0,CY2009
2020-07-09,20597.470556745182,20810.63972162741,20586.812098501072,20783.99357601713,9835.0,955962000.0,7965.0,CY2009
2020-07-10,20805.310492505352,20959.85813704497,20624.116702355463,20704.055139186294,12324.0,1202206200.0,7877.0,CY2009
2020-07-13,20720.04282655246,20858.60278372591,20698.725910064237,20837.28586723769,10161.0,990697500.0,8110.0,CY2009
2020-07-14,20826.627408993576,20869.26124197002,20565.495182012848,20602.79978586724,10330.0,1003559500.0,7929.0,CY2009
2020-07-15,20586.812098501072,20741.359743040684,20586.812098501072,20688.06745182013,8909.0,864618450.0,7830.0,CY2009
2020-07-16,20698.725910064237,20741.359743040684,20528.190578158457,20597.470556745182,8993.0,870297575.0,7667.0,CY2009
