time,code,open,high,low,close,vol,amt,bid1,bidvol1,ask1,askvol1,oi,settlement,pre_close,price_adjust_factor,vola
2021-01-04,CF2105,15080,15380,15075,15375,387284.0,29549769200.0,15370,1,15375,37,570538.0,15260,15060.0,0.5659434743496448,305
2021-01-05,CF2105,15350,15485,15215,15300,437951.0,33656534350.0,15300,382,15325,78,592912.0,15370,15375.0,0.5659434743496448,270
2021-01-06,CF2105,15325,15465,15250,15430,372818.0,28632422400.0,15425,44,15430,674,596775.0,15360,15300.0,0.5659434743496448,215
2021-01-07,CF2105,15440,15580,15345,15535,533876.0,41335349300.0,15535,15,15540,168,631053.0,15485,15430.0,0.5659434743496448,235
2021-01-08,CF2105,15505,15610,15310,15415,376024.0,29104257600.0,15415,73,15420,5,634259.0,15480,15535.0,0.5659434743496448,300
2021-01-11,CF2105,15465,15500,15100,15100,513421.0,39225364400.0,15100,1429,15105,7,587621.0,15280,15415.0,0.5659434743496448,400
2021-01-12,CF2105,15150,15235,14900,15200,399176.0,30107849800.0,15190,165,15195,3,559483.0,15085,15100.0,0.5659434743496448,335
2021-01-13,CF2105,15200,15460,15185,15345,318696.0,24428048400.0,15340,20,15345,48,559502.0,15330,15200.0,0.5659434743496448,275
2021-01-14,CF2105,15325,15360,14950,14960,417167.0,31527396025.0,14955,25,14960,7,544182.0,15115,15345.0,0.5659434743496448,410
2021-01-15,CF2105,15010,15110,14925,14975,290225.0,21788641875.0,14970,100,14975,6,535808.0,15015,14960.0,0.5659434743496448,185
2021-01-18,CF2105,15010,15260,14955,15210,284418.0,21473559000.0,15205,30,15210,1,532152.0,15100,14975.0,0.5659434743496448,305
2021-01-19,CF2105,15200,15365,15185,15250,315670.0,24093512750.0,15245,112,15250,294,527333.0,15265,15210.0,0.5659434743496448,180
2021-01-20,CF2105,15290,15330,15060,15090,315672.0,23967396600.0,15090,33,15095,165,514786.0,15185,15250.0,0.5659434743496448,270
2021-01-21,CF2105,15090,15300,15060,15270,250749.0,19050655275.0,15270,7,15275,84,518266.0,15195,15090.0,0.5659434743496448,240
2021-01-22,CF2105,15335,15395,15075,15205,407654.0,31104000200.0,15200,15,15205,412,515560.0,15260,15270.0,0.5659434743496448,320
2021-01-25,CF2105,15110,15175,14985,15130,306776.0,23161588000.0,15130,67,15135,39,516273.0,15100,15205.0,0.5659434743496448,190
2021-01-26,CF2105,15180,15185,14820,14855,349803.0,26217734850.0,14850,45,14855,2,511901.0,14990,15130.0,0.5659434743496448,365
